par_nr	head	sentence
132	NA	 Ja too Hamilton oli päti käest saadud püstolilt sõrmejäljed võtnud . 
132	NA	 Kuid politseijaoskonnas polnud ühtegi nurka , kus see Hamilton oleks võinud pesitseda . 
132	NA	 Ning telefoniga proovides ta ei vastanud . 
132	NA	 Mul oli aga vaja tõestada , et kinnivõetud pätt pole üldse see , kellena ta esineb , vaid üle riigi tagaotsitav . 
132	NA	 See sõrmejälgede-rida jäi segaseks ja polnud kedagi , kes võinuks mõistlikku nõu anda . 
132	NA	" Albiino mängis ikka peamiselt "" Totrust "" . "
132	NA	 Jälle programmi kallal vägivalda kasutades kirjutasin end kõva tulemusega edetabelisse sisse , las mõtleb , kuidas see sinna on saanud ... 
133	NA	 Kurnivõistlused olid sätitud laupäeva pärastlõunale . 
133	NA	 Küllaltki sundimatult kogunes koolistaadionile tubli mitukümmend inimest , keda kõiki kutsuti siis ka osalema . 
133	NA	 Hetkeks tekkis veel segadus selle ümber , et kas ei peaks igalt osalejalt rubla võtma , ent siis loobuti niisugusest nöörimisest . 
133	NA	 Kogu korraldus oli väga lihtne , üks koolipink oli välja tassitud ja selle peal oli nimekiri , paar elupõlise spordiinstruktori moodi onklit tassisid nuiasid , adidas-dressid reipalt sillerdamas . 
133	NA	 Nii et kõik vabatahtlikud lasti eelvooru - ei , mina küll nii sportlik ei ole , aga Väike ja Tümpa käisid kätt proovimas ja mitte päris edutult . 
133	NA	 Igatahes said nad kümne hulka , kel lasti nüüd juba pikemalt ja keerulisemaid kujundeid pommitada . 
133	NA	 Ei ole midagi jaburamat kui üritada siin kurnivõistlusi kirjeldada , küll aga jäi mulle üks tüüp silma , kelle käsi tundus olevat eriti kindel . 
133	NA	 Ja kui ta sellega juba silma oli jäänud , siis märkasin , et tema riietus - justkui tavalised tossud ja pastellrohelisest kergest riidest püksid ja õige pisikese firmamärgiga beež särk - oli tegelikult eriti soliidset malli . 
133	NA	 Ning juuksepiir oli tal värskelt ja suure hoolikusega sisse aetud . 
133	NA	 Mitte et see midagi tähendaks . 
133	NA	 Väike ei saanud oma loopimise eest midagi , Tümpale anti neljanda koha eest kahekümneviiekas , mis teda tõsiselt jahmatama pani . 
133	NA	" Lõpuks tehti veel "" superfinaal "" kahe parima vahel ja siin munes see pastelli-mees meelega ära - isegi ei munenud , vaid viskas hooletu liigutusega paar imevinti . "
133	NA	 Nii et mingi kohalik vistrikunägu teenis publiku heameeleks sada rubla . 
133	NA	" "" Korraldajapoolne žest , "" ütles Boss . "
133	NA	" "" Seesama ongi või ? "" küsisin . "
133	NA	" "" Seesama jah . "
133	NA	 Neile pidavat siin meeldima . 
133	NA	" "" "
134	NA	 Seltskond kippus Tümpat natuke narritama tema sportliku saavutuse pärast , tema aga pahandas , kuna oli enda meelest ikka suure asjaga hakkama saanud . 
134	NA	 Kuna mina olin vait olnud , astus ta minu juurde ja ütles , et meie kaks läheme nüüd selle raha eest jooma , ülejäänud aga kerigu kus kurat . 
134	NA	" "" Käige Mixi poolt läbi , "" soovitas Boss . "
135	NA	 Tümpas oli varjul huvi geograafia vastu . 
135	NA	 See oli ilmnenud kuidagi juhuslikult , nüüd aga moodustas meievahelise suhtlemise peamise osa see , et tema nimetas asustatud punkte Liidus ja mina kirjeldasin neid . 
135	NA	 Tihtipeale bluffides . 
135	NA	 Võis üsna kindel olla , et ta ei viitsi sõita Ust-Kamenogorskisse minu sõnade õigsust kontrollima . 
136	NA	 Mix oli kuidagi murelik . 
136	NA	" "" Üks tüüp käis mu telekat endale tahtmas , "" teatas ta . "
136	NA	" "" Jälle mõni räkker või ? "" küsis Tümpa mitte eriti taibukalt . "
136	NA	" "" Sedamoodi ta välja ei näinud . "
136	NA	 Ütles , et tal on camcorder , aga et tahaks mõneks päevaks korraliku ekraaniga telkarit . 
136	NA	 Ütlesin küll , et mul on bisnis , linna peal telekaid küll , aga tema , et kellel pole videosisendit , kellel pilt üleni sinine ... 
136	NA	 Kõvasti raha lubas , muide . 
136	NA	 Ja õudselt pealetükkiv . 
136	NA	" Ütles , et korvab kõik kulud . "" "
136	NA	" "" Venekeelne ? "" küsisin . "
136	NA	 Mix noogutas . 
136	NA	" "" Mingi suvitaja või asi . "
136	NA	 Aga ehk peaks Bossiga rääkima ? 
136	NA	" Lubas tagasi tulla . "" "
136	NA	" "" Mine käi ära , "" ütles Tümpa mulle kuidagi väga enesestmõistetava tooniga ja asus kokteili luristama . "
137	NA	 Minu jaoks oli küll võõravõitu läbi restoraniukse taga trügiva rahvamassi tungida , aga šveitser tundis mu ära ja lasi sisse . 
137	NA	 Täiesti loomuvastane , eks ole . 
138	NA	 Boss tuli ise Mixi juttu üle kontrollima . 
138	NA	" "" Muidugi võib ta persse saata , "" arvas Boss viimaks , "" sest minu meelest peaks ta kahjutu olema . "
138	NA	 Aga asja võib ka soodsamalt ajada . 
138	NA	 Mõtlesid ju vahepeal , et võiks kaks telekat üles panna . 
138	NA	" Küsid talt kõva raha , ma pean nagunii homme Tallinna minema , võin sulle uue tuua , ma mõnda tean , kes müüa võiks , "" Salora "" näiteks . "" "
138	NA	 Edasi läks jutt juba hindade peale . 
139	NA	 Vahel mul läheb peaaegu korda ära unustada , et ma olen vales kohas . 
139	NA	 Tähendab , mitte et ma teaks mingit õiget kohta , aga mõni koht on kohe eriti vale . 
139	NA	 Ilmselt oli mulle siis sel õhtul järsku tundunud , et olen suhteliselt hea asukoha leidnud . 
139	NA	 Omal ajal ringi hulkudes ja tegelikult ka paigal püsides tekitas see vales kohas olemise tunne pideva pingesoleku , ja alkohol aitas pinget maha võtta , et ennast inimesena tunda , Ja varem või hiljem meenutas mingi detail , et asjalood on tegelikult ikka just nii , nagu nad on , ning ma kolisin magama . 
139	NA	 Nüüd aga ei sattunud mulle ilmselt ühtegi sellist detaili õigel ajal ette . 
139	NA	 Ja metsas ekslemine koos puujuurikatele komistamise ja muu säärasega ei kuulunud enam üldse reaalsuse juurde . 
139	NA	 Seda ekslemist ma natuke mäletan , ning sedagi , kuidas mansion tulesäras ja valju muusikaga järsku imekombel minu ette kerkis . 
139	NA	 Ja mingil hetkel oleks nagu Väike mind millegi eest noominud . 
140	NA	 Igatahes ärkasin ma oma verandal üksjagu halva enesetundega , ei saanud üldse aru , kus ma olen , ja püüdsin mõnda aega end madratsite vahele peita ja vaheldumisi kas magada või sellest painajast ärgata . 
140	NA	 Peaks minema vett jooma , mõtlesin , aga kuidagi ei jaksa ... 
140	NA	 Tige pohmakas , ühesõnaga . 
140	NA	 Kui end lõpuks üles ajasin , leidsin allkorruselt magava Tümpa ja veel Kalanäo mingi plikaga . 
140	NA	 Muidu tundus maja nagu välja surnud , vaatasin aknast välja , autot ka ei olnud . 
140	NA	 Siis tuli meelde , et Boss pidi Tallinna sõitma , ja ilmselt olid teised kaasa läinud . 
140	NA	 Või kurat teab kuhu . 
140	NA	 Külmutuskapist leidsin mõned õllepudelid , võtsin ühe pihku ja istusin seda pingsalt silmitsema . 
140	NA	 Mõistuse hääl ütles , et kange tee või kohv oleksid enam abiks . 
140	NA	 Aga tegema ei viitsinud hakata . 
140	NA	 Ohkasin , avasin pudeli ja läksin arvuti juurde . 
140	NA	 Albertit ka ei olnud . 
140	NA	 Mõtlesin , et rahustan end marslaste laskmisega , aga marslased olid öö jooksul kole osavaks läinud . 
140	NA	 Tekitades pikapeale minus jõuetu meeleheite . 
140	NA	 Jõin pudeli tühjaks , ja õnnestuski veel paariks tunniks magama heita . 
141	NA	 Õllepudeleid vastamisi kõlksutades ajas Tümpa mu üles . 
141	NA	" "" Oled sina aga urkasse pugenud , "" imestas ta seejuures . "
142	NA	" "" Kurja maailma eest varjule , "" vastasin läbi une . "
142	NA	" "" Võta õlut , läheb paremaks , "" arvas tema . "
142	NA	" "" Juba võtsin , ei aidanud . "
142	NA	" Alkohol on mürk , "" järeldasin ja tegin silmad lahti . "
143	NA	 Õlut ma ei tahtnud ja söögipoolist ei hakanud köögis silma . 
143	NA	 Ilmselt olid teised enne reisile asumist endale tugeva hommikueine valmistanud . 
143	NA	 Ei jäänud muud üle kui kõrtsi minna . 
143	NA	 Pühapäeva pärastlõunal näis kõrts kuidagi väikekodanlik . 
143	NA	" Soliidsed paarikesed nosisid oma hõrgutiste kallal ja , üllatav küll , vahepeal mängis bänd meloodiaid , mida võiks tähistada terminiga "" fokstrott "" . "
143	NA	 Bändimeestel olid küll endalgi niisugused näod ees , et noh , neile on ju makstud ... 
144	NA	 Istusime Tümpaga mingite kohalike kuttide juurde , võibolla olid nad ka mansionis käinud , kuid ei seostunud millegi konkreetse ega positiivsega . 
144	NA	 Aga kuum supp mõjus hästi - vähemalt pärast seda , kui olin väga resoluutselt otsustanud , et ta peab mul sees püsima . 
145	NA	 Kudesime niisama , kellelgi ei paistnud raha olevat ja aeg oli kah ebamäärane . 
145	NA	 Järsku toodi meile lauale šampus . 
145	NA	 Kelner seisis just minu parema õla juures , ma panin muuseas tähele küll , et mitte meie laua kelner . 
145	NA	" "" Kes tellis ? "" põrnitsesid tüübid üksteisele otsa . "
145	NA	" "" Tervitus teisest lauast , "" teatas kelner , "" daamilt , muuseas . "" "
145	NA	 Vaatasin ringi , püüdes kelneri pilku tabada - laud , mida ta silmas pidas , oli saali teises otsas . 
145	NA	 Ja üks seal istujatest oli küll eilne kurnimängija . 
145	NA	 Daam oli küljega meie poole , näis mustapäine ja keskmist kasvu , musta-halli-mustrilises kostüümkleidis . 
146	NA	 Šampus sai õige pea otsa , tegi aga tuju lõbusamaks , tekkis ahvatlev idee juurde tellida , selgus , et tegelikult ikka natuke raha koguneb meiegi laudkonna peale , rubla lisasin endagi poolt . 
146	NA	 Elu läks edasi , idiootlik pühapäevapärastlõunamuusika ei tundunudki enam nii idiootlik . 
146	NA	 Ning selle esimese pudeli salapärane päritolu ei paistnud kellelegi muret tegevat . 
147	NA	 Õiget elu kõrtsis küll veel ei olnud , aga vahepeal hüpati püsti ja käidi teistes laudades lobisemas - mul polnud seda küll kellegagi teha , aga ka lauas istumine tüütas ja nii kolasin minagi ringi . 
147	NA	" Kuni mul küünarnukist kinni võeti ja "" tantsime ? "" küsiti . "
147	NA	 Seesama tumedapäine . 
147	NA	 Eks ta tulnud nüüd šampa eest tasu kasseerima . 
147	NA	" "" See pole just minu muusika ja nii paljude inimeste ees ma lihtsalt häbenen , "" püüdsin põigelda . "
147	NA	" "" Lähme siis minu tuppa . "" "
147	NA	 Toetasin korraks käe talle pihale ja tõmbasin kohe jälle ära - siid ! 
147	NA	 Minu jaoks on siid dekadentsi või renegaatluse vms. sümboliks . 
147	NA	 Või vähemalt väga võõristav . 
147	NA	 Refleks , noh . 
147	NA	 Ega ma ei ütle , et naisterahval peab tingimata denim ja nahk ümber olema , aga siid - see on seisus . 
147	NA	 Siis tuli mulle meelde , et minu enda image on viimase nädalaga oluliselt muutunud . 
147	NA	" "" Lähme , "" noogutasin . "
148	NA	 Mäng hakkas naljakas tunduma , ehkki ma reegleid ei teadnud . 
148	NA	 Mingiks aluseks võinuks ju olla samast suguharust pärit eduka vargaplika või punkripidaja liin , aga ei saanud kindel olla , et selles mängus loeb suguharu , mitte klass . 
148	NA	 Igatahes - siid või mitte ! - tuli hoida füüsilist kontakti , puudutada siit ja sealt , toetada küünarnukist jne. 
148	NA	 Oli ta ju ostmas mitte koera või lammast , vaid pullikest . 
148	NA	 Kui ikka oli . 
149	NA	 Tal olid hästi kitsad huuled . 
149	NA	 Ja tema näost ei olnud mitte midagi välja lugeda . 
149	NA	 Veel märkasin , et tema klassil ei pruukinud suvitushooajal pühapäevapärastlõunal meiki kanda . 
150	NA	 Toas oli ilmselgelt ka meesterahva asju laokil . 
150	NA	" "" Mees ? "" küsisin ust sulgedes . "
150	NA	" "" Lõbutseb kuskil , "" vastas tema , heitis kohe urvakile voodile ja tõmbas seeliku üles . "
150	NA	 Mida ütlesid mängureeglid mittenõukogulike pitspüksikeste kohta ? 
150	NA	 Pidin ma need puruks käristama või kirehoos läbi nende tungima ? 
150	NA	 ( Muidugi on raske kohe esimesel kohtumisel kellegi seksuaalfantaasiatega kaasa minna - aga mingid reeglid on igas grupis . 
150	NA	 Tõtt-öelda võis minu eelis selles ollagi , et ma tema grupi reegleid ei tundnud ... ) 
150	NA	 Vedasin tal püksid alla ja surusin end sisse . 
150	NA	 Mitte et ta selleks valmis oleks olnud , nii et libedalt see ei läinud , pigem vastupidi . 
150	NA	" Ja kui võis tunda , et tema masinavärk kah vähehaaval käima hakkab minema , ütles ta : "" Vala konjakikest . "" "
150	NA	 Tema juhatamise peale leidsin pudeli ja klaasid . 
150	NA	" Tahtsin , et ta oma siidkomplekti ära võtaks , kuid mul ei tulnud vene keeles "" siid "" meelde . "
150	NA	" Tuli "" villane "" , aga siis võiks see ka tähendada "" eemalda karvkate "" ja tulemus on eriti segane . "
150	NA	" "" Remove your clothing , please . "
150	NA	" I'm allergic to silk , "" otsustasin riskida . "
150	NA	 Ühekorraga meenus muidugi ka venekeelne sõna . 
150	NA	 Nähes , et ta soovitusele vastavalt liigutama hakkas , ma oma valamisega eriti ei kiirustanudki . 
150	NA	" "" You're an educated woman , I see . "
150	NA	" That's nice ... "" "
150	NA	" "" Fuck you , "" tõi ka tema oma teadmised välja , "" ma olen ökonomist . "" "
150	NA	 Mis tähendab vist majandusalast kõrgharidust . 
151	NA	" "" Kuule , kas sa oled ise või olid vanemad ? "" uurisin klaasidega voodi poole astudes . "
151	NA	" "" Nii seda kui teist , "" kehitas ta õlgu . "
151	NA	" "" See tähendab teist . "
151	NA	" Oblastitase ? "" küsisin edasi . "
151	NA	" Ta jäi jahmunult põrnitsema : "" Misasi ? "" "
151	NA	" "" Vanamees , "" täpsustasin . "
151	NA	 Ta haaras minust üsna ebakonventsionaalselt kinni - eks ma olingi lollisti , klaasid näpus , seisma jäänud . 
151	NA	" "" Ja kes sina oled ? "" "
151	NA	" "" Sinu kord ära arvata . "" "
151	NA	" "" Õige mul asi , "" loobus ta konjaki rüüpamise kasuks . "
151	NA	" "" Seda muidugi , "" nõustusin mina . "
152	NA	 Nüüd kujunes isegi mingi kobav eelmäng välja . 
152	NA	 Tema püsis küll enam-vähem mu õlavöö tasemel . 
152	NA	 Ja vingahtas tõrksalt , kui mu käsi talle mokkade vahele jõudis . 
153	NA	 Siis selgus , et tal on tagavaras hulk akrobaatilisi asendeid , mille läbiviimist ta kramplikult nõudis . 
153	NA	 Ei , ega viga olnud , aga nagu mingi hommikvõimlemisprogrammi mulje jäi , erutus oli tal rohkem psühholoogiline kui füsioloogiline . 
153	NA	 Mulle tuli statistika meelde - et uue partneriga on mehel kolm võrdse tõenäosusega võimalust : seemnepurse tuleb enneaegselt , läheb täkke või jääb lootusetult hiljaks . 
153	NA	 Tundus , et esimene oht mind ei ähvarda , pigem siis juba viimane . 
153	NA	 Üks tüüp rääkis kord , et vastupidavuse suurendamiseks õppis ta logaritmide tabelist ühe lehekülje pähe . 
153	NA	 Et kui neid korrata , läheb erutus üle või nii . 
153	NA	" Lõppes aga sellega , et tarvitses mõttes vaid "" logaritm "" öelda , kui pauk lahti läks . "
153	NA	 Tundus , et tumedapäine võõramaalanna hakkas omadega mäele jõudma ; lisasin tempot . 
153	NA	 Järsku ta viiksatas , tõmbus kohe eemale , keeras ennast kägarasse ja võdises veidi aega . 
153	NA	" "" Mina maksan , mitte sina , "" kuulutas ta resoluutselt , kui üritasin kontakti pikendada . "
154	NA	 Kui ta oma värinatest üle oli saanud - ja imelik , minul ei tekkinud isegi erilist pettumustunnet - , oli ta juba märksa vähem kivinenud näoga kui enne . 
154	NA	" "" Kust sa teada said , isa kohta ? "" päris ta lausa inimliku uudishimu tooniga . "
154	NA	" "" Misasja ? "" ei mõistnud ma kohe . "
154	NA	" "" Et ta obkomi esimene sekretär oli ? "" "
154	NA	" "" Ega ma ei tea ju , mis oblastis . "
154	NA	 Oleks ta Moskva-tasemel , poleks sa alles nüüd siin Baltikumi avastamas . 
154	NA	" Nii et oli ? "" "
154	NA	" "" Praegu on ametiühingus . "
154	NA	" Uraalide kandis . "" "
154	NA	" "" Kliima pole just parim . "" "
154	NA	" "" Ah , tal pole enam palju vaja . "
154	NA	 Ja Moskvasse enam ei lenda . 
154	NA	 Hea , kui pensi välja teenib . 
154	NA	" "" "
155	NA	" "" Mis su nimi on ? "" "
156	NA	" "" Zoe . "
156	NA	" Ja sinu ? "" "
157	NA	" "" Larry , "" vastasin kõhklemata . "
157	NA	 Ja püüdsin - nagu omasugusega kohtudes ! - juttu geograafiale viia . 
157	NA	 Nimetades asustatud punkte tema alalise elupaiga ümbruses , mida ma külastanud olin . 
158	NA	" "" Aga kes sa ikkagi oled ? "" nõudis ta kannatamatult , vahepeal tekkinud nurrulööv toon häälest kadumas . "
158	NA	" "" Eks sa arva , "" pakkusin ja sirutasin käe lopsaka tuti poole , "" oled sa kindel , et sa rohkem ei taha ? "" "
158	NA	 Oli küll , võis tema liigutustest järeldada , ja ma hakkasin tasapisi riidesse panema . 
159	NA	" "" Sa oled kohaliku maffiaga seotud , aga ma ei tea , kuidas , sest sa pole muskel ega ärikas ega ... "" "
159	NA	 Neid teisi termineid ma lihtsalt ei tundnud . 
160	NA	" "" Me oleme samasugused suvitajad nagu teiegi , "" püüdsin vastu vaielda . "
161	NA	" "" Räägi aga . "
161	NA	 Ma tahaks tõesti vaikuses ja rahus suvitada ja ei mingeid pahandusi . 
161	NA	" Kui sa nendega seotud ei ole , siis tule üle . "" "
161	NA	 Üllatav küll , aga seda võis ka ähvardusena võtta . 
161	NA	 Mulle tuli meelde , et ma mängin kedagi , kes mängib kedagi , ja et sel puhul võib kohati siiras olla . 
162	NA	" "" Saad aru , ma ei saa poolt vahetada . "
162	NA	 Ma olin täiesti põhjas , paranduslike töödeni välja , ja nad pakkusid mulle šanssi . 
162	NA	" Mul polnud rohkemat kui paarsada plekk-karbiga maasse kaevatud rubla . "" "
162	NA	 Jätsin lõppu lisamata - ma olen aumees . 
162	NA	 Ma polnud kindel , kas tema sõnavaras on niisugune asi olemas . 
163	NA	" "" Ja nüüd ? "" "
164	NA	" "" Nüüd olen ma heas seltskonnas - mida sa millegipärast maffiaks nimetad - teine kompuutrimees kultuuriinstruktori ülesannetes . "
164	NA	" "" "
165	NA	 Hindasin tema kõrget eneseteadvust pisut üle - ta siiski hakkas pärima . 
165	NA	" "" Kompuuter ? "" "
166	NA	" "" Sa oled ju haritud inimene , "" kinnitasin , "" kõik läheb ju kompuutritega hõlpsamini . "
166	NA	 Hinnad , arved , sidemed , kursid - vajutad nupule ja käes . 
166	NA	 Aga noh - ma juba ütlesin - me oleme puhkusel . 
166	NA	" "" "
167	NA	" "" Sa siiski kaalu veel seda , "" venitas ta mõtlikult konjakit imedes . "
168	NA	" "" Ma võin olla sinu "" sõber "" , "" ütlesin jutumärke rõhutades , "" kui sulle meeldib ja teil on nii kombeks . "
168	NA	" Sul on huvitav asendite komplekt , tuleks vaid harjutada sujuvamaid üleminekuid , "" ei saanud ma lisamata jätta . "
169	NA	" Ta küünitas üle voodiääre ridiküli järele , koukis sealt kahekümneviieka : "" Otsi endale plika , saad vaevast lahti . "
169	NA	" "" "
170	NA	" Tõmbasin silmad kissi ja tegin filmilik-resoluutse näo : "" Nõukogude ohvitser raha ei võta . "
170	NA	" "" "
171	NA	" Ta otsis teise rahapaberi veel ja surus need mulle tasku : "" Nõukogude ohvitser sa nüüd küll ei ole . "
171	NA	" "" "
172	NA	" "" Õigus , "" nõustusin , ja pidin juba tulema pöörama - aga tema oli mind nii mitu korda paika pannud , et pidin ka korra üritama . "
172	NA	" "" Nii et jääte suvitama ? "" "
173	NA	" "" Jah , poisid otsivad küla peal kohta . "" "
173	NA	 See oli uudis . 
174	NA	" "" Ja kavatsed päikest võtta ning ujumas käia - avalikul plaažil ? "" "
175	NA	" "" Noh ? "" "
176	NA	" "" Sul trikoo on juba ? "
176	NA	 Näita ! 
176	NA	" Tõmba jalga ! "" "
177	NA	 Ta oli ilmselt üllatunud ja tegigi , mis öeldud . 
177	NA	 Napp tumekollane trikoo võis isegi harmoneeruda tema tõmmuka nahatooniga . 
177	NA	" "" Üle-eelmise aasta mudel , aga ega sest pole midagi , "" kinnitasin , veendudes , et see ei ole tal moodne , üle-puusanuki-veetav . "
177	NA	" "" Peaasi - aga ma tõesti ainult sõbraliku nõuandena - meil Euroopas on kombeks pükstest katmata jääv karvastik raseerida , näed , siit ja siit . "
177	NA	 Kaenlaalused võib kinnisel plaažil raseerimata jätta . 
177	NA	" No kõike head sulle siis ! "" "
178	NA	 Astusin koridori , mööda koridori tuli minu poole mingi kutt . 
178	NA	 Täitsa tavaline , mitte Zoe mees või vend . 
178	NA	 Mõtlesin , et kas Zoe ikka solvus mu viimasest remargist ja et kelleks ta mind lõppkokkuvõttes üldse pidas . 
179	NA	 Siis sain ma õudse litaka vastu nina ja vajusin kokku . 
180	NA	" "" Eiks , tule kähku , üks tüüp tuhnis siin ringi ! "" kuulsin läbi udu . "
180	NA	 Pea käis ringi ja valutas ja suppi jooksis massiliselt , aga ma ei tahtnud üldse , et mingid kutid minu tegemiste kohta küsima tuleksid . 
180	NA	 Ajasin end vaevaliselt jalule , püüdsin taskurätiga verd kinni pidada ja silkasin koridori teise otsa tuletõrjetrepi juurde . 
180	NA	 Selle peale nad ei tule , et ma ka ülespoole võin minna , lohutasin ennast . 
180	NA	 Liia võiks tööl olla , tuli teine mõte . 
180	NA	 Noh , oleks ta ometi tööl ... 
181	NA	 Oligi , õnneks . 
181	NA	" "" Peida mind ära , "" ütlesin . "
181	NA	 Ta oli tõesti hea tüdruk , ta hakkas tegutsema , jättes küsimused pärastiseks . 
181	NA	 Leidsin end mingist laoruumist , õnneks oli siin ka koiku , pikali oli päris hea . 
181	NA	 Ta seadis mulle ühe külmniiske lapi otsaesisele ja teise ninale , enne kui välja kadus . 
181	NA	 Koridorist kostis sõnelemist . 
182	NA	" "" Mis sa neile tegid ? "" küsis Liia tagasi tulles . "
183	NA	" "" Kas nad nägid sedamoodi välja , nagu oleks ma nendega midagi teinud ? "" "
184	NA	 Liia kehitas õlgu . 
184	NA	 Aga nõudlikult . 
185	NA	" "" Mulle näib , et nad olid palgatud valvama ühte kohta . "
185	NA	" Aga nad ei viitsinud valvata ja ma sattusin juhuslikult sinna ; nad tulid tagasi ja arvasid , et mul on mingid kavatsused , ja kuna nad polnud valvanud ... "" puterdasin . "
186	NA	" "" Nii et toppisid nina sinna , kuhu vaja polnud . "
186	NA	" Ja said vastu nina , "" tegi ta kergelt parastava kokkuvõtte . "
187	NA	 Verejooks oli vist pidama jäänud , aga vaielda ma veel ei viitsinud . 
187	NA	" "" Ju vist . "
187	NA	" Aga sina oled kohalike oludega rohkem kursis , kas siin on palju selliseid kohti , kus hoiatamata vastu nina antakse ? "" "
188	NA	" "" No ikka on ka , "" vastas Liia , näis siiski mõttesse jäävat . "
189	NA	 Tundsin end lollis seisus olevat . 
189	NA	 Ma ei tahtnud üksi trepist alla minna , sest - noh , need kaks võisid endiselt kolmandal korrusel passida . 
189	NA	 Ja küll oleksid teised nalja saanud , kuuldes , et mind on vaja trepist alla tuua ... 
189	NA	 Ja Liia teadis seda kõike , seisis kõrval ja ei ütelnud sõnagi . 
190	NA	 Tegelikult oli ta veel parem , kui ma arvasin . 
190	NA	 Ta käis vaatas ja ütles , et õhk on puhas . 
190	NA	 Ning koguni saatis mu ukseni . 
190	NA	 No ei saatnud lausa , aga hoidis silma peal ... 
191	NA	 Hiilisin mansioni ja keerasin magama . 
191	NA	 Kui selja peal olla , ja hingata läbi suu , ja mitte liigutada kõrvu , huuli , kulme vms. , siis eriti ei valutanudki . 
192	NA	 Loomulikult ärkasin ma sellest , et mulle taskulambiga valgust näkku lasti . 
192	NA	" "" Lahedalt on kärsaga vastu ust jooksnud , "" ütles keegi . "
192	NA	 Vist Soolo . 
192	NA	" "" Kuule , "" ütles Boss , "" et sa teaksid . "
192	NA	 Sinu töö on kohal , hommikul kella kaheksast hakkab aeg jooksma . 
192	NA	" "" "
193	NA	" "" Palju praegu on ? "" porisesin vastu . "
194	NA	" "" Pool kaks . "
194	NA	" "" "
195	NA	" "" Paras aeg magada . "" "
195	NA	 Loomulikult oli uni läinud . 
195	NA	 Ronisin alla . 
195	NA	" Väike pani mulle sõbralikult käe õlale : "" No tule valge kätte ja näita , mis nägu sa oled . "" "
195	NA	 Mis nägu seal ikka . 
195	NA	 Nina oli paistes ja silmade ümber rõngad . 
195	NA	" "" Päikeseprille ei ole kellelgi "
196	NA	" laenata ? "" pärisin . "
196	NA	" Kalanägu näitas oma diskopilukaid : "" Need vist ei sobi su peakujuga ? "" "
197	NA	" "" Mis siis oli ? "" uuris Väike . "
198	NA	" "" Toppisin oma nina sinna , kuhu vaja polnud . "" "
198	NA	 Lühikokkuvõte ei paistnud rahuldavat . 
198	NA	" "" Leidsin ühe moori ja hakkasin lohku vedama , siis tuli üks kutt ja ütles , et see on tema tükk . "
198	NA	 Mida otsustas tegudega tõestada . 
198	NA	 Kogu lugu . 
198	NA	" "" "
199	NA	" "" Tahaks näha seda kutti . "
199	NA	" Või seda moori , "" ütles Tümpa . "
200	NA	" "" Me läksime koos kõrtsi , eks ole , "" tuletasin talle meelde . "
200	NA	 Mitte et see asjasse oleks puutunud . 
201	NA	" "" On tegelane , "" arutas Kalanägu . "
201	NA	" "" Laupäeval joob ennast täis ja hakkab laamendama , pühapäeval läheb naistesse ja saab peksa ... "" "
202	NA	" "" Esmaspäevast hakkab töönädal , "" kinnitasin süngelt . "
203	NA	" "" Kena on , "" noogutas Boss ja andis mulle kolm flopit . "
204	NA	 Läksin tegin endale kruusi teed . 
204	NA	 Üldse ei huvitanud , mis nad seal jõmisesid . 
205	NA	 Umbes pool üheksa oli , kui mängu käima panin . 
205	NA	 Kosmiline seiklus number kaks . 
205	NA	 Oled kojamees orbitaaljaamas ja nühid , skafander seljas , luuaga jaama välisseina . 
205	NA	 Niisugune rõdu moodi koht , seinad ümber ja üleval , aga kui üle rõdu ääre lähed , lendad avakosmosesse ja oledki surnud . 
205	NA	 Käekell hakkab piiksuma , luud lendab ehmatusega minema , kella ekraanile ilmub kapteni lõust ja ütleb , et kähku süstikut puhastama . 
205	NA	 Ma põrnitsesin tubli viis minutit , enne kui aru sain , et ma võin mööda seina rahulikult üles jalutada , siis mööda lage - seal oligi luuk , ja sain jaama sisse . 
205	NA	 Skafander maha , samas ruumis olid kapid , ühes neist Rubicu kuubik ja - üllatus , üllatus - sportlase vöö suguelundite kaitsmiseks . 
205	NA	 Süstiku leidsin üles , seal sees istusid aga kaks ambaali , kes lõid mu uimaseks ja tassisid minema . 
205	NA	 Ärkasin pahade pealiku ees , kes teatas , et selle eest , et ma esimeses seikluses ta plaanid nurja ajasin , on ta otsustanud mu eriti santi kohta sunnitööle saata . 
205	NA	 Tassiti süstiku peale , veeti mingile planeedile , kaks ambaali võtsid mu kahe vahele ja hakkasid lendava vaibaga - või , noh , mingi hõljuksõidukiga - üle metsa sõitma . 
205	NA	 Pikk ja ilus lend oli , siis jäi aga mootor seisma . 
205	NA	 Ambaalid vaidlesid vähe aega , kumb neist tankimisega oleks pidanud tegelema , siis kukkus hõljuk alla . 
205	NA	 Ambaalid surnud , mina elus . 
205	NA	 Nii , otsustasin , siit hakkab siis mäng pihta . 
205	NA	 Sõiduki rusud , kaks laipa ja tihe džungel ümberringi , kusjuures kogu aeg oli tunne , et keegi piilub põõsastest . 
205	NA	 Salvestasin seisu ära ja hakkasin selle masinkoodi uurima . 
205	NA	 Oligi , nagu lootsin : lõpus oli lahtise tekstiga kõigi mängus leiduvate asjade nimekiri . 
